age,job,marital,education,default,balance,housing_loan,personal_loan,contact,day,month,duration,campaign,pdays,previous,poutcome,LOAN_APPROVAL
56,technician,married,primary,0,101524,1,1,telephone,18,mar,238,8,180,0,failure,1
45,technician,divorced,primary,0,4821,0,1,telephone,9,may,399,15,85,5,failure,1
19,services,single,tertiary,0,56845,0,1,telephone,5,oct,370,10,380,9,success,1
30,admin,married,tertiary,0,14683,1,1,cellular,15,apr,1269,12,351,5,failure,1
19,management,single,primary,0,59453,1,0,telephone,6,jun,806,9,208,7,unknown,1
58,retired,married,tertiary,0,27243,1,0,telephone,26,may,256,11,182,1,failure,1
49,retired,single,primary,0,47615,0,1,telephone,2,may,1495,17,139,9,unknown,1
69,retired,married,primary,0,60491,1,1,cellular,1,mar,1763,5,240,1,failure,1
22,retired,divorced,primary,0,99616,0,0,cellular,24,aug,1461,13,389,5,unknown,0
20,technician,single,tertiary,0,31201,0,0,telephone,1,apr,1901,16,230,4,failure,0
19,technician,married,primary,0,42731,1,1,telephone,11,oct,1718,11,388,0,success,1
31,admin,divorced,tertiary,0,11484,0,0,telephone,15,nov,1422,6,230,3,unknown,1
57,technician,single,primary,0,122869,0,0,cellular,29,dec,1414,5,158,4,unknown,1
69,retired,divorced,tertiary,1,24171,0,0,cellular,20,jul,1784,15,148,0,success,1
61,services,single,primary,0,48400,0,1,telephone,29,apr,1951,15,265,7,unknown,1
66,student,married,secondary,0,3889,1,1,cellular,16,mar,1738,15,60,0,unknown,1
46,services,divorced,secondary,0,45250,1,1,cellular,19,sep,1470,15,126,7,success,1
65,management,married,secondary,0,101724,1,0,telephone,11,may,398,3,348,4,success,1
55,admin,single,secondary,0,63935,0,1,telephone,22,jul,1437,2,458,6,failure,1
23,services,divorced,secondary,0,76346,0,0,cellular,5,apr,271,17,242,2,failure,0
67,services,married,primary,0,49525,1,0,telephone,9,dec,356,13,232,8,unknown,1
51,services,single,tertiary,0,142514,0,0,cellular,30,oct,526,12,414,5,success,1
25,retired,divorced,primary,0,118519,0,0,cellular,11,dec,970,7,275,9,success,1
72,retired,divorced,tertiary,0,38906,1,1,telephone,4,aug,1801,4,444,6,failure,1
63,management,divorced,primary,0,16455,0,0,telephone,1,jul,1772,10,294,3,success,1
19,technician,divorced,secondary,1,75364,0,0,telephone,29,apr,1924,5,100,9,unknown,1
43,technician,divorced,secondary,0,105348,0,0,telephone,20,may,309,12,426,5,success,1
34,technician,divorced,tertiary,0,5866,0,0,cellular,1,jan,1988,5,425,0,unknown,1
41,services,divorced,tertiary,0,90314,0,1,cellular,17,mar,1703,19,82,7,success,1
48,technician,married,tertiary,0,95151,1,1,telephone,2,may,197,5,293,7,unknown,1
33,student,single,tertiary,0,2753,0,0,cellular,19,nov,1673,15,483,6,failure,1
67,technician,married,primary,0,138487,1,0,telephone,27,mar,1874,4,68,5,failure,1
38,retired,married,tertiary,0,81814,0,0,cellular,10,aug,1816,16,207,7,success,0
55,retired,single,primary,0,579,0,0,telephone,28,jul,1083,18,55,9,failure,0
43,technician,divorced,secondary,0,98901,0,0,cellular,10,oct,872,16,39,1,unknown,1
34,retired,married,secondary,0,122587,1,1,telephone,22,jul,812,14,141,7,success,1
67,retired,married,tertiary,0,31072,0,0,cellular,26,mar,1587,13,189,1,unknown,1
63,services,single,secondary,1,62252,0,0,telephone,22,sep,1504,2,64,7,unknown,1
59,management,single,primary,0,129502,0,0,telephone,6,aug,1589,6,187,2,failure,1
21,retired,married,tertiary,0,118005,1,0,cellular,18,jul,1257,19,51,6,failure,1
67,management,married,primary,0,78734,1,1,cellular,21,nov,1683,9,437,7,failure,1
60,student,divorced,tertiary,0,34213,0,0,telephone,1,dec,825,19,123,3,success,1
71,admin,single,primary,0,116231,1,1,cellular,30,jan,309,13,480,7,failure,1
65,technician,single,primary,0,35472,0,1,telephone,4,dec,1966,8,128,0,failure,0
21,management,married,primary,0,124050,0,0,cellular,24,mar,1515,9,34,2,success,1
36,management,married,tertiary,0,129790,0,1,telephone,6,nov,1602,6,52,2,success,1
55,admin,divorced,primary,0,141222,1,0,cellular,7,apr,139,11,117,5,success,1
42,technician,divorced,tertiary,0,102060,0,1,telephone,17,aug,349,14,153,6,success,0
25,student,single,secondary,0,1066,1,1,cellular,14,may,676,7,396,8,unknown,0
35,technician,single,tertiary,0,3545,0,0,telephone,20,aug,520,10,238,7,unknown,0
68,technician,married,primary,0,108351,1,1,cellular,6,apr,1786,13,266,4,failure,0
35,student,married,tertiary,0,60487,0,1,telephone,18,may,1779,3,367,4,success,1
65,retired,single,primary,0,118754,0,0,telephone,30,aug,878,10,205,7,unknown,1
24,services,divorced,primary,1,48714,1,0,cellular,18,mar,623,18,98,6,success,1
74,services,married,tertiary,0,122137,1,0,cellular,11,nov,244,4,122,5,unknown,1
34,retired,divorced,tertiary,0,71970,1,1,cellular,16,mar,1093,4,349,4,success,0
20,technician,married,tertiary,0,104878,1,0,telephone,24,jul,975,9,82,6,unknown,1
39,student,divorced,primary,0,136441,0,0,cellular,22,oct,1887,17,394,7,unknown,1
32,admin,married,primary,0,82687,1,1,cellular,20,oct,1138,14,326,7,failure,0
48,retired,married,tertiary,0,89744,1,1,telephone,21,dec,252,19,449,9,success,1
53,retired,single,primary,1,30069,0,1,telephone,9,mar,117,15,208,8,success,1
43,student,married,tertiary,0,133346,1,1,telephone,1,mar,1755,10,268,5,failure,1
65,student,married,tertiary,0,149022,1,1,cellular,19,dec,207,1,384,0,failure,1
31,student,divorced,tertiary,1,19116,0,1,cellular,10,jun,1422,2,67,5,failure,0
34,management,single,secondary,0,13827,1,1,telephone,15,sep,1904,17,439,4,failure,0
26,student,divorced,secondary,0,144958,0,0,cellular,10,jan,764,14,105,9,failure,1
24,retired,single,primary,0,130974,1,0,cellular,18,aug,184,3,154,1,unknown,1
63,technician,married,tertiary,0,3104,0,0,telephone,4,sep,701,15,405,6,failure,0
44,retired,single,tertiary,0,19324,1,1,telephone,5,dec,1875,2,461,9,failure,1
45,services,single,secondary,0,7778,0,1,telephone,21,mar,1678,1,178,7,unknown,0
72,services,single,primary,0,84708,0,0,cellular,28,jan,874,2,296,1,unknown,1
29,retired,single,tertiary,0,9600,0,0,telephone,30,may,72,17,77,7,unknown,1
34,admin,divorced,tertiary,0,53315,0,0,telephone,16,dec,1981,14,203,2,failure,1
26,management,married,primary,0,91831,0,0,telephone,22,feb,976,10,481,6,success,1
61,student,single,tertiary,0,62475,1,1,telephone,17,may,1431,15,452,2,unknown,1
61,retired,single,secondary,0,2387,0,0,telephone,1,mar,511,11,226,4,success,1
25,technician,single,tertiary,0,53664,0,0,telephone,21,jun,1873,16,101,5,unknown,1
44,admin,married,primary,1,15218,0,1,cellular,14,nov,1358,6,406,4,unknown,1
59,technician,divorced,primary,0,142176,0,1,telephone,23,sep,1502,4,300,4,success,1
29,technician,married,secondary,0,41313,0,0,cellular,12,oct,1162,13,301,9,failure,1
54,student,single,primary,0,25678,0,0,cellular,20,oct,1575,18,295,4,unknown,1
37,management,single,primary,1,54824,0,0,cellular,5,dec,521,10,224,6,failure,0
18,management,single,tertiary,0,140084,1,0,telephone,9,may,1096,9,323,4,success,1
26,services,married,secondary,0,123544,1,1,telephone,2,dec,204,7,209,5,unknown,0
64,technician,divorced,secondary,0,75354,1,1,cellular,1,mar,398,8,384,5,unknown,1
41,retired,divorced,primary,1,139195,0,0,telephone,23,nov,45,5,394,6,failure,1
51,technician,single,secondary,0,12364,0,1,telephone,18,feb,463,15,369,3,success,1
53,services,married,tertiary,0,109443,1,1,cellular,14,may,1906,3,393,2,failure,0
21,technician,single,primary,1,132636,1,1,telephone,16,mar,615,6,47,6,failure,0
46,management,single,tertiary,1,81444,1,0,telephone,11,jan,1805,9,233,4,success,1
40,services,single,secondary,0,45851,1,0,cellular,21,may,1342,14,110,2,failure,1
52,admin,single,tertiary,0,51686,1,1,telephone,11,oct,949,9,13,9,failure,0
33,technician,single,primary,0,49865,0,1,telephone,23,nov,918,10,313,4,success,1
25,technician,married,tertiary,1,146086,0,0,cellular,15,sep,1770,4,451,7,failure,1
44,student,divorced,secondary,0,65002,1,0,cellular,13,nov,433,12,202,8,unknown,0
56,management,single,secondary,0,143827,0,1,cellular,4,jun,31,15,18,2,success,1
29,admin,divorced,secondary,0,121089,0,1,cellular,6,feb,1187,4,491,3,success,1
61,technician,divorced,tertiary,0,142441,0,1,telephone,13,jul,90,8,117,0,failure,0
21,technician,single,primary,0,125658,0,0,cellular,20,dec,823,11,153,1,failure,1
64,admin,married,tertiary,0,36824,0,0,cellular,12,jul,475,5,330,3,unknown,1
42,student,divorced,primary,0,-1379,0,0,telephone,9,mar,250,9,59,6,success,1
23,management,married,primary,0,97430,1,0,cellular,12,apr,1284,1,354,3,success,0
20,retired,single,primary,0,136,0,1,cellular,23,jul,624,16,248,4,failure,1
56,admin,married,tertiary,0,106383,0,0,telephone,25,jan,370,8,58,8,success,1
71,management,divorced,tertiary,0,11699,0,1,telephone,3,jul,1735,15,321,3,failure,1
41,student,divorced,secondary,0,95127,0,1,cellular,3,oct,1954,19,409,8,success,1
38,technician,divorced,secondary,0,85940,1,1,cellular,1,may,1527,10,445,2,failure,1
23,admin,married,tertiary,0,75168,1,1,telephone,23,nov,1706,9,453,5,success,1
50,management,divorced,primary,0,76992,0,1,cellular,13,sep,1318,16,83,9,success,1
25,technician,married,primary,0,70646,1,0,telephone,29,sep,1710,5,407,8,unknown,1
50,services,single,tertiary,0,78068,0,0,telephone,17,may,1721,13,216,3,success,1
65,management,single,tertiary,0,7631,1,0,cellular,19,apr,788,18,190,4,unknown,0
20,management,single,primary,0,121196,0,1,telephone,17,oct,572,10,374,7,success,1
19,management,single,secondary,0,41124,1,1,telephone,4,mar,754,8,22,5,failure,0
55,technician,married,tertiary,0,106220,1,0,cellular,16,jan,1473,13,309,1,success,1
57,student,divorced,tertiary,0,97316,1,0,telephone,12,mar,1043,18,360,6,success,1
73,retired,married,secondary,0,27264,0,1,telephone,2,jun,1358,2,145,2,success,0
56,retired,married,secondary,0,149819,1,0,telephone,23,apr,843,8,134,8,failure,0
56,services,single,primary,0,11207,1,0,cellular,10,jan,1369,18,492,7,success,1
41,admin,married,secondary,0,112273,1,0,cellular,5,aug,651,16,77,9,success,0
38,services,married,primary,0,88540,0,0,telephone,6,feb,704,14,161,8,success,1
68,admin,divorced,secondary,0,70030,0,1,cellular,16,sep,1991,10,382,0,success,1
35,admin,single,secondary,0,77137,0,1,cellular,18,oct,531,18,38,4,unknown,1
52,services,single,primary,0,141081,1,1,cellular,22,apr,1275,18,321,6,unknown,0
28,services,divorced,tertiary,1,142353,1,1,cellular,4,jun,1183,18,193,2,success,0
28,management,single,secondary,0,-563,0,1,cellular,26,mar,1386,14,213,0,success,1
20,technician,married,secondary,1,48784,0,0,telephone,29,apr,920,5,-1,3,success,0
40,retired,divorced,tertiary,0,116463,0,1,telephone,13,feb,1413,12,134,0,unknown,1
18,admin,single,secondary,0,121054,0,1,telephone,12,mar,1340,11,286,6,success,1
40,admin,single,primary,0,57654,0,1,telephone,29,feb,1652,18,394,3,failure,1
39,management,married,primary,0,107511,0,1,cellular,10,jan,168,3,408,1,unknown,0
59,retired,single,tertiary,0,42508,0,1,cellular,24,jan,1625,10,275,8,success,1
47,technician,divorced,tertiary,0,49378,0,0,telephone,16,nov,908,10,214,7,success,1
19,management,divorced,secondary,0,130349,0,1,cellular,18,jan,1803,6,156,5,success,1
34,student,divorced,tertiary,0,109773,1,1,telephone,6,aug,1212,3,91,0,success,0
58,technician,single,tertiary,0,62822,0,1,telephone,11,may,529,10,193,2,failure,1
67,student,divorced,tertiary,0,116924,1,1,telephone,27,jul,1260,5,111,9,failure,1
37,admin,divorced,secondary,1,129491,0,0,telephone,15,oct,1516,12,392,2,success,1
26,retired,married,secondary,0,-1002,1,0,cellular,16,sep,391,6,111,1,success,1
74,admin,married,primary,0,108845,0,1,cellular,4,jun,1948,19,233,6,success,1
28,management,single,primary,0,44604,1,1,cellular,26,may,548,17,494,3,unknown,0
34,technician,single,tertiary,0,54033,1,1,telephone,9,jun,790,13,465,6,unknown,0
31,technician,single,tertiary,0,102670,1,0,cellular,24,mar,546,4,350,9,failure,0
35,admin,divorced,secondary,0,29151,0,1,cellular,22,aug,1955,14,444,5,unknown,1
35,management,divorced,primary,1,130851,0,0,telephone,15,aug,1869,5,93,7,success,1
61,retired,divorced,secondary,0,93728,0,0,telephone,3,oct,1592,10,257,7,unknown,1
67,services,single,primary,0,1811,1,0,telephone,13,jan,613,19,138,6,failure,0
25,student,married,tertiary,0,-353,1,1,cellular,5,jan,713,13,354,2,success,0
46,management,single,secondary,0,65994,1,0,cellular,1,feb,321,7,486,9,unknown,1
25,retired,divorced,primary,1,31241,0,1,telephone,1,sep,1209,15,368,0,unknown,1
43,student,married,secondary,0,140020,1,1,telephone,21,sep,996,5,422,3,failure,1
45,retired,divorced,secondary,0,102050,1,1,telephone,30,aug,1520,11,107,7,success,1
25,technician,single,secondary,0,96802,1,0,telephone,10,oct,712,12,363,7,failure,0
37,services,single,tertiary,0,80346,0,1,telephone,1,nov,1261,13,380,4,success,1
64,student,married,secondary,0,71411,1,0,cellular,11,dec,315,11,187,7,unknown,1
25,services,married,tertiary,0,58619,1,0,cellular,16,sep,1458,15,487,2,failure,1
31,services,married,tertiary,0,21931,1,0,cellular,7,jun,1973,9,176,2,failure,1
30,admin,married,primary,0,116465,0,1,cellular,2,may,1376,19,72,7,success,1
72,technician,single,secondary,0,61111,1,1,telephone,2,feb,1177,8,19,7,unknown,0
57,management,married,primary,0,12090,0,1,telephone,2,jul,143,7,397,8,success,0
34,admin,married,secondary,0,39397,1,1,cellular,27,sep,1771,16,389,8,success,1
68,admin,married,tertiary,0,9243,1,0,cellular,21,sep,1369,3,406,3,failure,1
43,services,single,primary,0,44720,1,1,cellular,4,oct,699,15,414,5,failure,1
23,services,divorced,tertiary,0,81220,1,1,telephone,16,oct,36,15,31,1,unknown,0
34,retired,single,secondary,0,22461,0,1,telephone,8,aug,1932,8,477,0,unknown,1
21,retired,single,primary,0,69404,0,1,cellular,25,jul,1932,1,34,7,unknown,0
42,technician,divorced,primary,0,33707,0,1,cellular,29,apr,214,2,439,3,failure,0
24,technician,married,primary,1,28819,1,1,cellular,23,jul,993,18,51,9,success,0
34,management,married,primary,0,90628,0,1,cellular,26,may,1669,5,428,7,failure,1
39,admin,married,secondary,0,135935,0,1,cellular,6,dec,381,11,54,0,failure,0
71,services,divorced,tertiary,0,62593,0,1,telephone,2,nov,1549,11,131,7,failure,1
45,services,married,tertiary,0,43914,0,0,telephone,16,mar,342,12,249,1,success,1
67,technician,divorced,secondary,0,59395,0,1,cellular,18,mar,158,13,456,0,unknown,1
23,retired,married,secondary,1,52548,0,0,cellular,6,jul,1725,17,60,7,unknown,1
47,student,divorced,tertiary,0,7212,1,1,telephone,21,apr,1217,10,175,8,success,1
27,management,single,tertiary,0,97241,0,1,telephone,22,jul,1806,19,478,6,success,1
67,student,married,tertiary,0,42358,1,1,cellular,25,jun,562,13,291,6,unknown,0
73,admin,married,primary,1,11324,0,1,telephone,23,aug,1709,15,145,4,failure,0
56,technician,single,primary,0,80131,0,1,cellular,3,aug,1542,14,79,1,unknown,1
31,retired,divorced,tertiary,0,86686,1,0,cellular,26,nov,733,4,201,1,unknown,1
71,retired,divorced,secondary,0,36957,0,0,cellular,13,mar,1548,8,84,6,unknown,1
63,admin,divorced,primary,0,147181,0,1,cellular,26,feb,1977,4,55,5,unknown,1
59,admin,divorced,secondary,0,12314,0,0,telephone,17,sep,696,8,210,8,failure,1
39,student,married,primary,0,34315,1,0,telephone,2,jun,1699,10,382,7,unknown,1
74,technician,married,tertiary,0,40653,0,0,cellular,2,mar,1313,16,58,0,success,0
58,admin,single,secondary,1,104495,1,1,telephone,9,jul,257,3,285,4,success,0
43,services,married,tertiary,0,100469,1,1,telephone,24,oct,1812,8,474,1,failure,1
27,retired,single,secondary,0,62884,0,0,telephone,20,nov,602,3,15,6,unknown,1
19,retired,single,secondary,1,53544,0,1,cellular,5,feb,340,9,158,2,unknown,0
20,services,single,secondary,0,28224,0,1,telephone,29,aug,1628,7,438,3,unknown,1
65,management,divorced,secondary,0,52371,1,0,cellular,24,jul,97,6,116,3,unknown,1
59,management,single,secondary,0,6063,1,1,telephone,5,aug,1668,3,372,6,failure,0
72,admin,divorced,secondary,0,134586,1,1,telephone,14,mar,656,19,258,9,failure,1
28,student,single,secondary,0,84282,0,0,cellular,26,jun,233,8,24,9,unknown,1
27,technician,divorced,secondary,0,102015,1,0,cellular,21,jan,340,2,42,3,success,1
29,management,single,secondary,0,47726,0,1,telephone,6,jan,639,19,216,4,failure,0
31,student,married,tertiary,0,42460,0,1,telephone,18,oct,84,8,224,9,success,1
47,technician,married,secondary,1,1652,0,0,cellular,4,dec,50,15,281,8,failure,0
58,technician,divorced,secondary,0,76608,0,0,cellular,21,aug,932,18,276,4,unknown,1
30,management,married,secondary,1,134115,0,0,telephone,15,sep,1399,3,95,9,success,0
47,technician,married,secondary,0,95242,0,0,telephone,21,jun,171,11,31,2,success,1
55,admin,single,primary,0,89435,0,1,telephone,24,dec,1300,3,346,3,unknown,1
28,services,divorced,secondary,0,121372,1,0,telephone,22,mar,1725,19,464,0,success,1
18,student,single,secondary,0,49074,0,0,telephone,6,oct,325,11,408,4,success,1
44,student,married,primary,1,80505,0,1,telephone,13,mar,262,2,377,8,success,0
64,services,married,primary,0,67149,0,1,telephone,16,jan,1045,5,64,6,success,0
56,admin,divorced,secondary,0,70559,0,1,cellular,6,oct,620,19,27,1,failure,1
60,admin,single,tertiary,0,119174,0,0,cellular,6,apr,216,19,140,7,failure,1
66,retired,divorced,tertiary,0,21310,1,0,cellular,26,sep,449,6,416,9,success,0
54,services,divorced,primary,0,110888,0,0,telephone,6,jan,1148,9,370,5,unknown,1
26,admin,divorced,primary,0,41780,1,0,cellular,13,aug,1021,1,67,7,unknown,1
65,management,single,primary,0,73723,0,1,cellular,13,dec,1430,14,479,7,success,1
60,technician,married,tertiary,0,93925,0,1,telephone,14,aug,847,14,264,3,success,1
43,student,single,primary,0,99047,0,0,cellular,8,mar,94,7,437,4,unknown,0
42,admin,married,tertiary,0,134908,1,1,telephone,5,may,73,19,360,5,failure,1
34,management,divorced,primary,0,11231,0,1,telephone,2,oct,504,4,270,7,success,1
23,retired,single,secondary,0,149110,0,0,cellular,20,oct,1213,14,277,2,unknown,0
32,services,married,tertiary,0,119961,1,0,cellular,2,may,266,5,201,1,failure,1
20,management,single,primary,0,91707,0,1,telephone,20,jan,1810,5,379,1,success,1
48,technician,single,secondary,0,32492,1,1,cellular,19,sep,1607,19,61,0,success,1
45,management,single,tertiary,0,96171,1,1,telephone,19,oct,1138,17,225,8,unknown,1
26,student,divorced,secondary,0,55068,1,1,telephone,7,may,1588,8,481,6,success,0
61,retired,divorced,secondary,0,85266,0,1,telephone,3,jul,1268,5,157,4,success,1
68,technician,married,tertiary,0,1523,0,0,telephone,3,jan,586,13,491,2,unknown,0
35,services,married,tertiary,1,13936,0,1,telephone,4,sep,1193,6,130,1,failure,0
65,technician,married,secondary,0,149013,0,1,telephone,12,jul,1714,12,71,6,success,1
57,management,divorced,primary,0,86019,1,1,cellular,27,dec,557,17,195,7,success,0
49,admin,divorced,primary,0,38550,0,0,telephone,5,may,448,1,273,4,failure,1
36,admin,married,tertiary,1,65450,1,0,telephone,15,sep,1174,15,159,2,success,0
22,technician,married,secondary,0,138413,1,1,cellular,20,jul,856,14,437,2,unknown,1
61,student,divorced,tertiary,0,92185,1,1,telephone,23,dec,405,8,125,1,success,1
23,technician,single,tertiary,0,20070,1,0,telephone,10,nov,1076,16,372,5,success,0
29,retired,married,primary,0,8361,1,0,telephone,30,dec,417,6,214,2,failure,1
64,management,married,secondary,0,108807,1,0,telephone,5,aug,1377,15,398,9,success,0
59,technician,single,secondary,0,26880,1,1,cellular,8,sep,1629,4,69,0,unknown,1
